_id,sessionID,siteID,stationID,spaceID,clusterID,userID,timezone,connectionTime,disconnectTime,doneChargingTime,kWhDelivered,userInput_WhPerMile,userInput_kWhRequested,userInput_milesRequested,userInput_minutesAvailable,userInput_requestedDeparture,userInput_paymentRequired
5b315a7c8,JP-000132,jpl,JP-032,JP-CA-032,jpl-3,2563,America/Los_Angeles,2018-07-10 16:08:11.688814,2018-07-11 02:13:26.262295,2018-07-10 18:09:35.725268,13.354,320.0,15.84,49.5,605,2018-07-11 02:13:26.262295,False
5b1e81562,CA-000133,caltech,CA-020,CA-CA-020,caltech-2,1442,America/Los_Angeles,2018-07-20 07:50:54.671242,2018-07-20 14:57:02.035047,2018-07-20 08:48:30.159049,6.335,290.0,7.33,25.3,426,2018-07-20 14:57:02.035047,True
5b2c7f6a6,CA-000134,caltech,CA-034,CA-CA-034,caltech-3,1975,America/Los_Angeles,2018-07-23 08:41:43.611558,2018-07-23 11:49:07.104011,2018-07-23 09:18:29.740438,4.045,320.0,4.91,15.4,187,2018-07-23 11:49:07.104011,False
5b4ebb902,JP-000135,jpl,JP-032,JP-CA-032,jpl-3,8399,America/Los_Angeles,2018-05-10 09:58:38.932950,2018-05-10 12:38:16.519848,2018-05-10 12:19:30.340617,15.494,250.0,15.66,62.6,159,2018-05-10 12:38:16.519848,False
5b1a1eb4d,CA-000136,caltech,CA-012,CA-CA-012,caltech-1,8855,America/Los_Angeles,2018-05-16 06:44:12.110679,2018-05-16 13:25:38.376880,2018-05-16 08:07:47.719905,9.195,290.0,10.64,36.7,401,2018-05-16 13:25:38.376880,False
5b25cc2d5,CA-000137,caltech,CA-042,CA-CA-042,caltech-4,3167,America/Los_Angeles,2018-05-10 08:08:57.333042,2018-05-10 13:46:50.647719,2018-05-10 08:39:56.004642,3.408,320.0,3.88,12.1,337,2018-05-10 13:46:50.647719,False
5b1fa1a8c,CA-000140,caltech,CA-029,CA-CA-029,caltech-2,5209,America/Los_Angeles,2018-05-29 08:16:10.359384,2018-05-29 14:00:54.969198,2018-05-29 09:27:04.104210,7.799,350.0,8.2,23.4,344,2018-05-29 14:00:54.969198,False
5b10aeeb0,CA-000142,caltech,CA-031,CA-CA-031,caltech-3,1212,America/Los_Angeles,2018-06-29 09:38:37.287181,2018-06-29 13:00:25.031462,2018-06-29 10:42:46.819561,7.057,400.0,7.54,18.8,201,2018-06-29 13:00:25.031462,False
5be89c4b,JP-000143,jpl,JP-031,JP-CA-031,jpl-3,3162,America/Los_Angeles,2018-05-22 08:50:59.455055,2018-05-22 15:12:52.907297,2018-05-22 10:13:18.198178,9.054,400.0,10.35,25.9,381,2018-05-22 15:12:52.907297,True
5b3b48fac,JP-000144,jpl,JP-048,JP-CA-048,jpl-4,3995,America/Los_Angeles,2018-05-14 09:42:48.113110,2018-05-14 11:05:13.198616,2018-05-14 10:29:08.614305,5.098,400.0,5.55,13.9,82,2018-05-14 11:05:13.198616,True
5b552be64,JP-000145,jpl,JP-007,JP-CA-007,jpl-0,7358,America/Los_Angeles,2018-06-15 06:02:16.394300,2018-06-15 08:28:51.866558,2018-06-15 06:20:32.902052,2.01,250.0,2.28,9.1,146,2018-06-15 08:28:51.866558,False
5b1349854,CA-000146,caltech,CA-037,CA-CA-037,caltech-3,4013,America/Los_Angeles,2018-07-03 12:27:12.699806,2018-07-03 19:21:30.715970,2018-07-03 14:59:58.542265,16.804,350.0,20.18,57.7,414,2018-07-03 19:21:30.715970,False
5b1a986ee,CA-000147,caltech,CA-052,CA-CA-052,caltech-5,4239,America/Los_Angeles,2018-06-22 07:00:07.965646,2018-06-22 11:55:33.374645,2018-06-22 07:27:56.158840,3.058,320.0,3.73,11.7,295,2018-06-22 11:55:33.374645,False
5b293cda5,JP-000148,jpl,JP-029,JP-CA-029,jpl-2,8948,America/Los_Angeles,2018-05-23 18:37:49.104576,2018-05-23 23:14:36.448810,2018-05-23 20:15:10.346031,10.709,290.0,13.27,45.7,276,2018-05-23 23:14:36.448810,False
5b5822c0d,JP-000150,jpl,JP-004,JP-CA-004,jpl-0,7969,America/Los_Angeles,2018-07-03 09:40:06.600573,2018-07-03 16:28:14.031542,2018-07-03 11:31:50.079427,12.29,400.0,13.55,33.9,408,2018-07-03 16:28:14.031542,True
5b53fa5b9,CA-000151,caltech,CA-037,CA-CA-037,caltech-3,2019,America/Los_Angeles,2018-06-21 06:40:36.491951,2018-06-21 10:45:08.073506,2018-06-21 07:22:36.281258,4.62,290.0,5.64,19.5,244,2018-06-21 10:45:08.073506,False
5b5cf2847,JP-000152,jpl,JP-012,JP-CA-012,jpl-1,4503,America/Los_Angeles,2018-07-03 09:41:06.251723,2018-07-03 16:32:21.656095,2018-07-03 11:24:03.884364,11.326,250.0,11.56,46.2,411,2018-07-03 16:32:21.656095,True
5b596b043,CA-000153,caltech,CA-011,CA-CA-011,caltech-1,7681,America/Los_Angeles,2018-07-03 06:33:21.689652,2018-07-03 18:04:43.681657,2018-07-03 08:15:21.113875,11.219,290.0,12.62,43.5,691,2018-07-03 18:04:43.681657,True
5bdc0a6b,CA-000154,caltech,CA-031,CA-CA-031,caltech-3,3842,America/Los_Angeles,2018-06-25 11:09:54.777543,2018-06-25 15:53:05.536993,2018-06-25 11:47:06.402746,4.091,290.0,4.83,16.7,283,2018-06-25 15:53:05.536993,True
5b53b4c9a,CA-000155,caltech,CA-036,CA-CA-036,caltech-3,5998,America/Los_Angeles,2018-05-14 08:49:53.391126,2018-05-14 14:10:19.292280,2018-05-14 09:59:48.735693,7.691,320.0,8.33,26.0,320,2018-05-14 14:10:19.292280,True
5b2510c96,CA-000156,caltech,CA-034,CA-CA-034,caltech-3,2484,America/Los_Angeles,2018-07-25 10:00:42.141520,2018-07-25 15:29:25.659068,2018-07-25 11:11:46.255446,7.818,400.0,9.34,23.4,328,2018-07-25 15:29:25.659068,False
5b36214a7,CA-000157,caltech,CA-029,CA-CA-029,caltech-2,1251,America/Los_Angeles,2018-06-28 09:55:12.451733,2018-06-28 14:20:35.102892,2018-06-28 10:48:23.898750,5.851,250.0,6.5,26.0,265,2018-06-28 14:20:35.102892,True
5bde65a3,JP-000158,jpl,JP-034,JP-CA-034,jpl-3,5783,America/Los_Angeles,2018-06-15 10:26:58.528980,2018-06-15 17:17:11.584339,2018-06-15 13:42:02.324899,21.457,320.0,23.13,72.3,410,2018-06-15 17:17:11.584339,True
5b2edef3f,CA-000160,caltech,CA-019,CA-CA-019,caltech-1,6300,America/Los_Angeles,2018-07-12 08:40:54.833186,2018-07-12 21:36:58.779925,2018-07-12 13:53:39.717058,34.402,290.0,37.14,128.1,776,2018-07-12 21:36:58.779925,False
5b278cb88,JP-000161,jpl,JP-041,JP-CA-041,jpl-4,2049,America/Los_Angeles,2018-07-03 09:45:14.670840,2018-07-03 15:16:45.428164,2018-07-03 10:23:16.668528,4.184,320.0,4.96,15.5,331,2018-07-03 15:16:45.428164,True
5b47fdd78,JP-000162,jpl,JP-048,JP-CA-048,jpl-4,7084,America/Los_Angeles,2018-05-11 12:58:30.631947,2018-05-11 17:00:59.556911,2018-05-11 14:49:06.582648,12.166,250.0,13.43,53.7,242,2018-05-11 17:00:59.556911,False
5b1b39c2b,CA-000165,caltech,CA-045,CA-CA-045,caltech-4,4585,America/Los_Angeles,2018-06-04 07:14:16.062746,2018-06-04 11:23:41.349247,2018-06-04 09:02:22.324002,11.891,250.0,12.52,50.1,249,2018-06-04 11:23:41.349247,False
5b28e8556,CA-000166,caltech,CA-015,CA-CA-015,caltech-1,2047,America/Los_Angeles,2018-05-31 08:25:01.534142,2018-05-31 15:52:42.148829,2018-05-31 09:45:20.372229,8.835,250.0,10.24,41.0,447,2018-05-31 15:52:42.148829,True
5b3201cb7,CA-000167,caltech,CA-054,CA-CA-054,caltech-5,5908,America/Los_Angeles,2018-07-17 08:53:52.753513,2018-07-17 12:01:03.855807,2018-07-17 10:11:54.136127,8.583,350.0,8.82,25.2,187,2018-07-17 12:01:03.855807,False
5b4b10c73,JP-000168,jpl,JP-031,JP-CA-031,jpl-3,5417,America/Los_Angeles,2018-06-15 10:24:06.138553,2018-06-15 15:09:46.805491,2018-06-15 12:22:05.668868,12.979,320.0,14.72,46.0,285,2018-06-15 15:09:46.805491,False
5b49d2e66,CA-000169,caltech,CA-022,CA-CA-022,caltech-2,3144,America/Los_Angeles,2018-07-04 09:06:16.206260,2018-07-04 11:41:48.598760,2018-07-04 10:17:31.605897,7.838,250.0,9.08,36.3,155,2018-07-04 11:41:48.598760,False
5bea2a37,JP-000170,jpl,JP-022,JP-CA-022,jpl-2,7672,America/Los_Angeles,2018-06-08 09:14:22.719246,2018-06-08 16:13:51.602466,2018-06-08 10:17:43.789763,6.969,350.0,7.04,20.1,419,2018-06-08 16:13:51.602466,False
5b5bf68e8,CA-000171,caltech,CA-013,CA-CA-013,caltech-1,3209,America/Los_Angeles,2018-07-06 12:26:45.181172,2018-07-06 16:28:58.952319,2018-07-06 13:25:19.819923,6.444,320.0,6.69,20.9,242,2018-07-06 16:28:58.952319,False
5b439bf15,CA-000172,caltech,CA-012,CA-CA-012,caltech-1,1034,America/Los_Angeles,2018-05-01 08:44:39.509696,2018-05-01 13:20:12.441526,2018-05-01 10:16:11.095719,10.068,400.0,10.41,26.0,275,2018-05-01 13:20:12.441526,False
5b1dd7934,JP-000173,jpl,JP-021,JP-CA-021,jpl-2,2510,America/Los_Angeles,2018-07-19 08:09:54.017530,2018-07-19 15:52:06.118370,2018-07-19 09:34:39.061528,9.323,250.0,9.82,39.3,462,2018-07-19 15:52:06.118370,True
5b5ec4323,CA-000174,caltech,CA-014,CA-CA-014,caltech-1,6838,America/Los_Angeles,2018-06-09 07:57:50.874311,2018-06-09 14:52:39.545446,2018-06-09 09:49:49.490215,12.317,250.0,12.51,50.0,414,2018-06-09 14:52:39.545446,False
5b4028aea,CA-000175,caltech,CA-044,CA-CA-044,caltech-4,3128,America/Los_Angeles,2018-06-07 08:25:23.072451,2018-06-07 20:38:20.638165,2018-06-07 10:09:33.231879,11.459,320.0,11.67,36.5,732,2018-06-07 20:38:20.638165,True
5b1756322,CA-000176,caltech,CA-043,CA-CA-043,caltech-4,2687,America/Los_Angeles,2018-05-25 13:54:14.464641,2018-05-25 20:34:54.081096,2018-05-25 15:55:44.806872,13.366,320.0,14.4,45.0,400,2018-05-25 20:34:54.081096,False
5b13fce6f,JP-000177,jpl,JP-007,JP-CA-007,jpl-0,7246,America/Los_Angeles,2018-05-23 09:32:45.246121,2018-05-23 20:02:19.146826,2018-05-23 10:30:13.070992,6.321,350.0,6.64,19.0,629,2018-05-23 20:02:19.146826,False
5b2407e38,JP-000178,jpl,JP-013,JP-CA-013,jpl-1,5022,America/Los_Angeles,2018-07-27 12:35:06.047660,2018-07-27 14:07:19.441763,2018-07-27 12:55:54.614877,2.289,400.0,2.78,6.9,92,2018-07-27 14:07:19.441763,False
5b2675279,CA-000179,caltech,CA-011,CA-CA-011,caltech-1,7361,America/Los_Angeles,2018-07-17 11:52:07.706648,2018-07-17 23:32:31.869804,2018-07-17 13:01:52.784445,7.673,350.0,8.48,24.2,700,2018-07-17 23:32:31.869804,False
5b3e5f0d8,JP-000180,jpl,JP-023,JP-CA-023,jpl-2,8004,America/Los_Angeles,2018-07-13 11:05:46.926415,2018-07-13 16:05:42.143279,2018-07-13 13:36:04.417376,16.532,320.0,20.19,63.1,299,2018-07-13 16:05:42.143279,True
5b5ae678b,JP-000181,jpl,JP-045,JP-CA-045,jpl-4,1195,America/Los_Angeles,2018-06-24 13:57:24.163734,2018-06-24 18:31:26.571502,2018-06-24 16:30:22.153383,16.826,400.0,18.06,45.1,274,2018-06-24 18:31:26.571502,True
5b53fa31a,JP-000182,jpl,JP-052,JP-CA-052,jpl-5,1407,America/Los_Angeles,2018-05-29 08:08:47.566572,2018-05-29 16:17:08.267388,2018-05-29 09:44:51.336193,10.567,320.0,12.02,37.6,488,2018-05-29 16:17:08.267388,False
5b26c0c43,CA-000183,caltech,CA-002,CA-CA-002,caltech-0,8668,America/Los_Angeles,2018-06-17 10:42:07.445032,2018-06-17 17:45:32.855739,2018-06-17 15:39:52.352206,32.752,320.0,38.71,121.0,423,2018-06-17 17:45:32.855739,False
5b15a4268,CA-000185,caltech,CA-007,CA-CA-007,caltech-0,3104,America/Los_Angeles,2018-07-06 08:53:08.839113,2018-07-06 13:40:09.510942,2018-07-06 09:18:06.892565,2.746,290.0,3.0,10.3,287,2018-07-06 13:40:09.510942,False
5bfe4a67,JP-000186,jpl,JP-005,JP-CA-005,jpl-0,1240,America/Los_Angeles,2018-07-27 09:15:00.912978,2018-07-27 19:33:56.679076,2018-07-27 10:21:05.259229,7.268,290.0,7.28,25.1,618,2018-07-27 19:33:56.679076,False
5b31acf90,CA-000187,caltech,CA-010,CA-CA-010,caltech-1,1545,America/Los_Angeles,2018-05-12 08:30:00.151119,2018-05-12 13:06:40.561391,2018-05-12 09:32:22.135085,6.86,350.0,7.89,22.6,276,2018-05-12 13:06:40.561391,False
5b4b33064,CA-000188,caltech,CA-048,CA-CA-048,caltech-4,2652,America/Los_Angeles,2018-05-16 10:42:30.478913,2018-05-16 12:31:07.681268,2018-05-16 11:33:16.730421,5.585,400.0,6.85,17.1,108,2018-05-16 12:31:07.681268,True
5b3f0e605,JP-000189,jpl,JP-009,JP-CA-009,jpl-0,8397,America/Los_Angeles,2018-05-28 12:08:21.542523,2018-05-28 22:45:26.005483,2018-05-28 15:53:28.380385,24.763,320.0,26.86,83.9,637,2018-05-28 22:45:26.005483,False
5b36e96aa,JP-000194,jpl,JP-052,JP-CA-052,jpl-5,6136,America/Los_Angeles,2018-07-06 09:19:45.189862,2018-07-06 23:19:45.189862,2018-07-06 11:00:34.754605,11.091,320.0,12.35,38.6,840,2018-07-06 23:19:45.189862,False
5b487d9cb,CA-000197,caltech,CA-030,CA-CA-030,caltech-3,6675,America/Los_Angeles,2018-07-22 09:02:54.147135,2018-07-22 10:18:04.325572,2018-07-22 10:14:36.174145,7.887,290.0,12.19,42.0,75,2018-07-22 10:18:04.325572,False
5b1d560a1,CA-000198,caltech,CA-009,CA-CA-009,caltech-0,2999,America/Los_Angeles,2018-05-03 12:01:31.343746,2018-05-03 19:13:40.623065,2018-05-03 13:13:57.500935,7.968,350.0,8.37,23.9,432,2018-05-03 19:13:40.623065,False
5b5e88723,JP-000199,jpl,JP-001,JP-CA-001,jpl-0,1874,America/Los_Angeles,2018-07-21 08:58:27.235751,2018-07-21 14:19:15.630371,2018-07-21 10:12:17.228600,8.122,290.0,8.13,28.0,320,2018-07-21 14:19:15.630371,False
5b574efac,JP-000200,jpl,JP-050,JP-CA-050,jpl-5,5654,America/Los_Angeles,2018-06-17 09:40:32.451311,2018-06-17 17:58:53.169119,2018-06-17 13:24:32.218210,24.64,400.0,24.71,61.8,498,2018-06-17 17:58:53.169119,True
5b25eb421,CA-000201,caltech,CA-023,CA-CA-023,caltech-2,5220,America/Los_Angeles,2018-07-11 09:06:11.500070,2018-07-11 15:20:23.193352,2018-07-11 12:12:28.596794,20.491,320.0,23.64,73.9,374,2018-07-11 15:20:23.193352,True
5ba67656,CA-000203,caltech,CA-004,CA-CA-004,caltech-0,1439,America/Los_Angeles,2018-05-10 08:37:37.181564,2018-05-10 16:52:15.102902,2018-05-10 10:10:10.650466,10.181,350.0,11.91,34.0,494,2018-05-10 16:52:15.102902,False
5b145dba0,CA-000204,caltech,CA-049,CA-CA-049,caltech-4,1088,America/Los_Angeles,2018-05-03 07:35:48.030251,2018-05-03 15:48:42.968708,2018-05-03 10:54:55.238258,21.903,350.0,22.8,65.2,492,2018-05-03 15:48:42.968708,True
5b398fef7,JP-000205,jpl,JP-027,JP-CA-027,jpl-2,3402,America/Los_Angeles,2018-05-31 09:47:32.860091,2018-05-31 13:19:39.271761,2018-05-31 10:36:30.330131,5.385,400.0,5.44,13.6,212,2018-05-31 13:19:39.271761,True
5b3fbf0fc,CA-000206,caltech,CA-033,CA-CA-033,caltech-3,7213,America/Los_Angeles,2018-07-06 10:04:51.541146,2018-07-06 13:55:16.855620,2018-07-06 10:34:12.156172,3.228,290.0,3.48,12.0,230,2018-07-06 13:55:16.855620,False
5b58fd338,CA-000208,caltech,CA-031,CA-CA-031,caltech-3,4487,America/Los_Angeles,2018-05-10 08:51:25.002405,2018-05-10 10:16:04.620351,2018-05-10 10:03:13.684894,7.899,290.0,8.19,28.2,84,2018-05-10 10:16:04.620351,False
5b103eb44,CA-000209,caltech,CA-043,CA-CA-043,caltech-4,1533,America/Los_Angeles,2018-05-19 13:32:16.371198,2018-05-19 17:20:22.041045,2018-05-19 14:28:44.867365,6.212,350.0,6.83,19.5,228,2018-05-19 17:20:22.041045,False
5b3216cc4,CA-000210,caltech,CA-029,CA-CA-029,caltech-2,6781,America/Los_Angeles,2018-07-16 09:55:40.378216,2018-07-16 11:28:22.617643,2018-07-16 11:25:34.614009,9.889,250.0,18.45,73.8,92,2018-07-16 11:28:22.617643,True
5b1c02e21,JP-000211,jpl,JP-006,JP-CA-006,jpl-0,8574,America/Los_Angeles,2018-06-15 15:28:20.503591,2018-06-15 16:38:27.684459,2018-06-15 16:24:29.030717,6.176,250.0,6.52,26.1,70,2018-06-15 16:38:27.684459,True
5b111fd6e,JP-000212,jpl,JP-025,JP-CA-025,jpl-2,6367,America/Los_Angeles,2018-07-17 07:53:05.589391,2018-07-17 13:37:13.826261,2018-07-17 08:16:56.738020,2.624,400.0,3.16,7.9,344,2018-07-17 13:37:13.826261,True
5b19982d2,JP-000216,jpl,JP-009,JP-CA-009,jpl-0,6500,America/Los_Angeles,2018-05-04 12:24:11.980204,2018-05-04 15:52:13.204595,2018-05-04 13:19:42.899531,6.107,290.0,7.37,25.4,208,2018-05-04 15:52:13.204595,True
5b25527a6,CA-000219,caltech,CA-025,CA-CA-025,caltech-2,4152,America/Los_Angeles,2018-06-08 06:50:32.189416,2018-06-08 15:38:14.455986,2018-06-08 08:21:48.568163,10.04,290.0,11.82,40.7,527,2018-06-08 15:38:14.455986,False
5b511e4b9,CA-000220,caltech,CA-043,CA-CA-043,caltech-4,8539,America/Los_Angeles,2018-07-16 08:29:52.092563,2018-07-16 14:38:50.149819,2018-07-16 09:20:02.358274,5.519,250.0,6.73,26.9,368,2018-07-16 14:38:50.149819,True
5b5bebb12,CA-000221,caltech,CA-025,CA-CA-025,caltech-2,5375,America/Los_Angeles,2018-05-23 09:23:03.196206,2018-05-23 14:25:21.406938,2018-05-23 13:27:27.381339,26.884,290.0,35.44,122.2,302,2018-05-23 14:25:21.406938,True
5bb22909,CA-000222,caltech,CA-026,CA-CA-026,caltech-2,2047,America/Los_Angeles,2018-05-09 08:03:40.712863,2018-05-09 19:12:55.140921,2018-05-09 08:51:01.171645,5.208,290.0,5.23,18.0,669,2018-05-09 19:12:55.140921,True
5b3002b37,CA-000224,caltech,CA-009,CA-CA-009,caltech-0,2031,America/Los_Angeles,2018-05-24 09:32:27.347751,2018-05-24 12:28:09.648993,2018-05-24 11:01:36.717982,9.807,320.0,10.09,31.5,175,2018-05-24 12:28:09.648993,False
5b2986f78,JP-000226,jpl,JP-037,JP-CA-037,jpl-3,3107,America/Los_Angeles,2018-05-21 08:02:48.221189,2018-05-21 13:51:23.522497,2018-05-21 09:04:36.797188,6.799,320.0,8.13,25.4,348,2018-05-21 13:51:23.522497,True
5b49282a6,CA-000227,caltech,CA-019,CA-CA-019,caltech-1,1311,America/Los_Angeles,2018-05-28 07:29:58.568965,2018-05-28 09:56:50.629054,2018-05-28 09:32:49.453601,13.513,320.0,13.79,43.1,146,2018-05-28 09:56:50.629054,True
5b4457754,CA-000228,caltech,CA-039,CA-CA-039,caltech-3,8942,America/Los_Angeles,2018-07-25 12:57:05.980616,2018-07-25 20:48:44.852643,2018-07-25 13:30:16.853393,3.65,320.0,3.87,12.1,471,2018-07-25 20:48:44.852643,True
5b5aa0ac8,CA-000229,caltech,CA-003,CA-CA-003,caltech-0,1865,America/Los_Angeles,2018-05-11 08:37:35.430514,2018-05-11 18:28:17.392100,2018-05-11 10:26:27.019881,11.975,290.0,14.04,48.4,590,2018-05-11 18:28:17.392100,True
5b4a7b010,CA-000231,caltech,CA-016,CA-CA-016,caltech-1,5795,America/Los_Angeles,2018-05-03 09:19:32.860149,2018-05-03 11:57:11.129148,2018-05-03 10:58:39.916633,10.903,290.0,12.97,44.7,157,2018-05-03 11:57:11.129148,False
5bf6101d,CA-000233,caltech,CA-017,CA-CA-017,caltech-1,8433,America/Los_Angeles,2018-05-03 14:45:04.879728,2018-05-03 20:37:58.165713,2018-05-03 16:21:36.431564,10.618,350.0,11.05,31.6,352,2018-05-03 20:37:58.165713,True
5b2d15fc8,JP-000235,jpl,JP-053,JP-CA-053,jpl-5,7814,America/Los_Angeles,2018-07-09 08:43:32.479749,2018-07-09 21:13:12.390162,2018-07-09 09:36:05.756403,5.781,350.0,6.76,19.3,749,2018-07-09 21:13:12.390162,True
5b34aaee4,CA-000236,caltech,CA-040,CA-CA-040,caltech-4,1415,America/Los_Angeles,2018-05-04 08:02:53.531333,2018-05-04 13:50:00.873183,2018-05-04 10:09:04.979040,13.881,400.0,16.04,40.1,347,2018-05-04 13:50:00.873183,True
5b4ce3d55,CA-000237,caltech,CA-001,CA-CA-001,caltech-0,4974,America/Los_Angeles,2018-06-07 11:19:37.840216,2018-06-07 18:26:18.639992,2018-06-07 12:59:37.490706,10.999,320.0,11.07,34.6,426,2018-06-07 18:26:18.639992,False
5b39eef60,CA-000238,caltech,CA-020,CA-CA-020,caltech-2,4066,America/Los_Angeles,2018-07-27 09:26:51.364087,2018-07-27 21:02:05.540119,2018-07-27 10:32:12.642158,7.189,400.0,8.73,21.8,695,2018-07-27 21:02:05.540119,True
5b5654f84,CA-000239,caltech,CA-015,CA-CA-015,caltech-1,3069,America/Los_Angeles,2018-07-04 12:17:54.131840,2018-07-04 17:26:16.091070,2018-07-04 13:16:58.944490,6.499,320.0,6.58,20.6,308,2018-07-04 17:26:16.091070,True
5b1111b68,CA-000240,caltech,CA-050,CA-CA-050,caltech-5,8186,America/Los_Angeles,2018-05-17 11:25:48.621457,2018-05-17 19:16:19.123831,2018-05-17 13:38:45.887424,14.625,250.0,14.86,59.4,470,2018-05-17 19:16:19.123831,False
5b46121d4,JP-000241,jpl,JP-026,JP-CA-026,jpl-2,5899,America/Los_Angeles,2018-05-11 08:01:50.754295,2018-05-11 12:21:36.330852,2018-05-11 09:39:20.490256,10.725,320.0,12.61,39.4,259,2018-05-11 12:21:36.330852,True
5b2504317,JP-000242,jpl,JP-046,JP-CA-046,jpl-4,8509,America/Los_Angeles,2018-05-07 08:59:28.347221,2018-05-07 11:25:16.507007,2018-05-07 10:19:05.301824,8.758,250.0,10.59,42.3,145,2018-05-07 11:25:16.507007,False
5b5f27df5,CA-000244,caltech,CA-029,CA-CA-029,caltech-2,7174,America/Los_Angeles,2018-06-18 06:30:29.006194,2018-06-18 11:14:06.841918,2018-06-18 07:44:04.891055,8.096,350.0,9.32,26.6,283,2018-06-18 11:14:06.841918,True
5b4e3dddf,CA-000245,caltech,CA-054,CA-CA-054,caltech-5,4667,America/Los_Angeles,2018-05-24 08:44:53.621463,2018-05-24 15:55:44.477197,2018-05-24 09:55:26.239424,7.76,320.0,8.26,25.8,430,2018-05-24 15:55:44.477197,True
5b3c3fb69,CA-000246,caltech,CA-041,CA-CA-041,caltech-4,7739,America/Los_Angeles,2018-05-03 12:30:03.257337,2018-05-03 15:47:40.087206,2018-05-03 14:02:35.249630,10.179,320.0,11.03,34.5,197,2018-05-03 15:47:40.087206,False
5b24183b5,CA-000247,caltech,CA-039,CA-CA-039,caltech-3,2634,America/Los_Angeles,2018-05-09 11:15:16.020515,2018-05-09 17:43:56.222785,2018-05-09 12:01:00.021050,5.031,350.0,5.8,16.6,388,2018-05-09 17:43:56.222785,True
5b451cf0f,JP-000248,jpl,JP-017,JP-CA-017,jpl-1,1316,America/Los_Angeles,2018-07-04 08:42:52.306054,2018-07-04 20:07:02.110736,2018-07-04 09:21:01.715579,4.197,350.0,4.87,13.9,684,2018-07-04 20:07:02.110736,False
5b4d0b675,CA-000249,caltech,CA-018,CA-CA-018,caltech-1,5173,America/Los_Angeles,2018-07-20 10:19:10.270759,2018-07-20 15:22:59.126564,2018-07-20 10:41:59.863011,2.511,250.0,2.83,11.3,303,2018-07-20 15:22:59.126564,True
5b1238dce,CA-000250,caltech,CA-010,CA-CA-010,caltech-1,7112,America/Los_Angeles,2018-06-26 11:45:24.548363,2018-06-26 17:39:48.446176,2018-06-26 13:31:42.262228,11.692,290.0,13.64,47.0,354,2018-06-26 17:39:48.446176,True
5b3b5b2d6,CA-000252,caltech,CA-045,CA-CA-045,caltech-4,2241,America/Los_Angeles,2018-05-03 08:49:22.393226,2018-05-03 10:41:41.727848,2018-05-03 09:52:51.759989,6.984,400.0,7.76,19.4,112,2018-05-03 10:41:41.727848,False
5b5391df6,CA-000255,caltech,CA-054,CA-CA-054,caltech-5,6660,America/Los_Angeles,2018-07-18 09:28:28.779601,2018-07-18 20:42:48.702105,2018-07-18 11:55:36.558060,16.184,250.0,19.9,79.6,674,2018-07-18 20:42:48.702105,True
5b3aa5583,JP-000257,jpl,JP-009,JP-CA-009,jpl-0,7645,America/Los_Angeles,2018-07-06 08:56:22.657916,2018-07-06 12:40:20.001646,2018-07-06 10:32:11.720991,10.54,320.0,10.56,33.0,223,2018-07-06 12:40:20.001646,True
5b2e45091,CA-000258,caltech,CA-025,CA-CA-025,caltech-2,3615,America/Los_Angeles,2018-05-09 14:17:21.356835,2018-05-09 18:39:19.752556,2018-05-09 18:14:15.323557,26.059,290.0,35.83,123.6,261,2018-05-09 18:39:19.752556,True
5b2f051d3,CA-000259,caltech,CA-013,CA-CA-013,caltech-1,2204,America/Los_Angeles,2018-07-17 06:12:30.881936,2018-07-17 19:09:41.467893,2018-07-17 08:52:40.307472,17.617,250.0,18.17,72.7,777,2018-07-17 19:09:41.467893,True
5b23cff30,CA-000260,caltech,CA-001,CA-CA-001,caltech-0,5761,America/Los_Angeles,2018-05-27 10:12:16.014479,2018-05-27 19:23:23.002995,2018-05-27 11:27:07.468240,8.234,320.0,9.44,29.5,551,2018-05-27 19:23:23.002995,False
5b1b017be,CA-000261,caltech,CA-044,CA-CA-044,caltech-4,2978,America/Los_Angeles,2018-06-05 09:18:27.849781,2018-06-05 17:30:10.033611,2018-06-05 10:49:50.842654,10.052,290.0,10.27,35.4,491,2018-06-05 17:30:10.033611,False
5b1dda60b,CA-000262,caltech,CA-006,CA-CA-006,caltech-0,8813,America/Los_Angeles,2018-07-18 16:22:14.388001,2018-07-18 18:48:37.096586,2018-07-18 18:13:39.080405,12.255,290.0,13.66,47.1,146,2018-07-18 18:48:37.096586,True
5b2536c82,JP-000265,jpl,JP-026,JP-CA-026,jpl-2,8373,America/Los_Angeles,2018-07-08 08:21:51.873462,2018-07-08 13:25:12.486261,2018-07-08 10:36:54.272779,14.854,350.0,16.19,46.3,303,2018-07-08 13:25:12.486261,False
5b32da809,CA-000266,caltech,CA-019,CA-CA-019,caltech-1,7704,America/Los_Angeles,2018-07-02 15:44:14.909473,2018-07-02 16:36:32.150601,2018-07-02 16:18:58.913616,3.821,350.0,4.21,12.0,52,2018-07-02 16:36:32.150601,True
5b37abe09,CA-000267,caltech,CA-052,CA-CA-052,caltech-5,1201,America/Los_Angeles,2018-06-21 09:16:51.264982,2018-06-21 19:12:49.275154,2018-06-21 10:16:55.805967,6.608,350.0,7.14,20.4,595,2018-06-21 19:12:49.275154,True
